Punkt_ID PCode X1[m] Y1[m] Z1[m] X2[m] Y2[m] Z2[m] dX[m] dY[m] dZ[m] dT[a] dX/T[cm] dY/T[cm] dZ/T[cm] dS_2D[m] dS_3D[m] dS_2D/T[cm] dS_3D/T[cm] Azimut[°] SurfAzimut[°] Slope[°] mX_1[cm] mY_1[cm] mZ_1[cm] mX_2[cm] mY_2[cm] mZ_2[cm] mP_1[cm] mP_2[cm] mS_2D[cm] mS_3D[cm] DelFlag
5687 255 -477.724 1779.894 1676.623 -475.048 1778.514 1675.367 2.676 -1.38 -1.256 5 53.5 -27.6 -25.1 3.011 3.262 60.2 65.2 117.2799 242.7201 -22.6437 0 0 0 0 0 0 0 0 0 0 0
5688 255 -445.944 1779.712 1669.681 -443.583 1778.672 1668.474 2.361 -1.04 -1.207 5 47.2 -20.8 -24.1 2.58 2.848 51.6 57 113.7731 246.2269 -25.0724 0 0 0 0 0 0 0 0 0 0 0
5691 255 -469.514 1779.052 1674.357 -467.045 1777.938 1672.991 2.469 -1.114 -1.366 5 49.4 -22.3 -27.3 2.709 3.034 54.2 60.7 114.2846 245.7154 -26.762 0 0 0 0 0 0 0 0 0 0 0
5692 255 -459.65 1778.158 1672.476 -457.37 1777.219 1671.061 2.28 -0.939 -1.415 5 45.6 -18.8 -28.3 2.466 2.843 49.3 56.9 112.3839 247.6161 -29.8495 0 0 0 0 0 0 0 0 0 0 0
5693 255 -482.941 1774.145 1678.731 -480.231 1773.357 1677.451 2.71 -0.788 -1.28 5 54.2 -15.8 -25.6 2.822 3.099 56.4 62 106.2131 253.7869 -24.3962 0 0 0 0 0 0 0 0 0 0 0
5694 255 -466.705 1773.837 1672.355 -464.334 1772.873 1671.364 2.371 -0.964 -0.991 5 47.4 -19.3 -19.8 2.559 2.745 51.2 54.9 112.1257 247.8743 -21.1658 0 0 0 0 0 0 0 0 0 0 0
5695 255 -452.401 1773.845 1669.39 -450.121 1772.999 1668.152 2.28 -0.846 -1.238 5 45.6 -16.9 -24.8 2.432 2.729 48.6 54.6 110.3575 249.6425 -26.9792 0 0 0 0 0 0 0 0 0 0 0
5696 255 -455.681 1773.487 1670.129 -453.329 1772.519 1668.947 2.352 -0.968 -1.182 5 47 -19.4 -23.6 2.543 2.805 50.9 56.1 112.3703 247.6297 -24.9257 0 0 0 0 0 0 0 0 0 0 0
5697 255 -488.522 1772.594 1680.312 -487.181 1771.821 1679.81 1.341 -0.773 -0.502 5 26.8 -15.5 -10 1.548 1.627 31 32.5 119.9607 240.0393 -17.9691 0 0 0 0 0 0 0 0 0 0 0
5698 255 -480.097 1772.659 1677.637 -477.138 1771.534 1676.626 2.959 -1.125 -1.011 5 59.2 -22.5 -20.2 3.166 3.323 63.3 66.5 110.8166 249.1834 -17.7117 0 0 0 0 0 0 0 0 0 0 0
5699 255 -451.438 1771.115 1668.581 -449.205 1770.167 1667.208 2.233 -0.948 -1.373 5 44.7 -19 -27.5 2.426 2.787 48.5 55.7 113.0032 246.9968 -29.5088 0 0 0 0 0 0 0 0 0 0 0
5700 255 -473.567 1769.701 1675.27 -470.838 1768.974 1673.587 2.729 -0.727 -1.683 5 54.6 -14.5 -33.7 2.824 3.288 56.5 65.8 104.917 255.083 -30.7918 0 0 0 0 0 0 0 0 0 0 0
5702 255 -477.228 1768.507 1675.921 -474.773 1768.545 1674.574 2.455 0.038 -1.347 5 49.1 0.8 -26.9 2.455 2.801 49.1 56 89.1132 270.8868 -28.7496 0 0 0 0 0 0 0 0 0 0 0
5703 255 -457.851 1768.102 1669.812 -455.066 1767.109 1668.659 2.785 -0.993 -1.153 5 55.7 -19.9 -23.1 2.957 3.174 59.1 63.5 109.6238 250.3762 -21.3037 0 0 0 0 0 0 0 0 0 0 0
5704 255 -490.001 1767.857 1680.108 -489.083 1766.449 1679.401 0.918 -1.408 -0.707 5 18.4 -28.2 -14.1 1.681 1.823 33.6 36.5 146.8961 213.1039 -22.8129 0 0 0 0 0 0 0 0 0 0 0
5706 255 -470.882 1765.335 1672.828 -467.476 1764.106 1671.376 3.406 -1.229 -1.452 5 68.1 -24.6 -29 3.621 3.901 72.4 78 109.8412 250.1588 -21.8508 0 0 0 0 0 0 0 0 0 0 0
5715 255 -476.709 1756.201 1672.311 -472.405 1754.748 1670.029 4.304 -1.453 -2.282 5 86.1 -29.1 -45.6 4.543 5.084 90.9 101.7 108.6543 251.3457 -26.6727 0 0 0 0 0 0 0 0 0 0 0
5727 255 -498.107 1748.746 1686.853 -496.982 1748.73 1683.926 1.125 -0.016 -2.927 5 22.5 -0.3 -58.5 1.125 3.136 22.5 62.7 90.8148 269.1852 -68.9737 0 0 0 0 0 0 0 0 0 0 0
5738 0 -380.588 1796.681 1661.412 -380.231 1796.565 1661.731 0.357 -0.116 0.319 5 7.1 -2.3 6.4 0.375 0.493 7.5 9.9 108.0005 251.9995 40.3586 0 0 0 0 0 0 0 0 0 0 0
5739 255 -415.539 1797.247 1670.241 -414.907 1797.414 1670.259 0.632 0.167 0.018 5 12.6 3.3 0.4 0.654 0.654 13.1 13.1 75.1984 284.8016 1.5773 0 0 0 0 0 0 0 0 0 0 0
5740 255 -406.541 1797.544 1666.581 -406.016 1797.809 1667.372 0.525 0.265 0.791 5 10.5 5.3 15.8 0.588 0.986 11.8 19.7 63.2171 296.7829 53.3701 0 0 0 0 0 0 0 0 0 0 0
5741 255 -420.067 1795.954 1671.075 -419.304 1796.053 1670.886 0.763 0.099 -0.189 5 15.3 2 -3.8 0.769 0.792 15.4 15.8 82.6071 277.3929 -13.8013 0 0 0 0 0 0 0 0 0 0 0
5742 255 -391.119 1795.061 1663.324 -390.532 1794.951 1662.792 0.587 -0.11 -0.532 5 11.7 -2.2 -10.6 0.597 0.8 11.9 16 100.6138 259.3862 -41.6946 0 0 0 0 0 0 0 0 0 0 0
5743 255 -436.029 1792.083 1673.106 -435.216 1792.044 1672.684 0.813 -0.039 -0.422 5 16.3 -0.8 -8.4 0.814 0.917 16.3 18.3 92.7464 267.2536 -27.4053 0 0 0 0 0 0 0 0 0 0 0
5744 255 -425.139 1791.064 1669.156 -424.492 1791.023 1668.968 0.647 -0.041 -0.188 5 12.9 -0.8 -3.8 0.648 0.675 13 13.5 93.626 266.374 -16.1716 0 0 0 0 0 0 0 0 0 0 0
5745 255 -414.232 1787.837 1663.068 -413.91 1788.012 1663.406 0.322 0.175 0.338 5 6.4 3.5 6.8 0.366 0.499 7.3 10 61.4769 298.5231 42.6848 0 0 0 0 0 0 0 0 0 0 0
5746 255 -420.898 1787.472 1665.056 -420.424 1787.597 1665.497 0.474 0.125 0.441 5 9.5 2.5 8.8 0.49 0.659 9.8 13.2 75.2267 284.7733 41.9753 0 0 0 0 0 0 0 0 0 0 0
5747 255 -408.043 1788.454 1662.776 -407.713 1788.6 1662.408 0.33 0.146 -0.368 5 6.6 2.9 -7.4 0.361 0.515 7.2 10.3 66.1342 293.8658 -45.5617 0 0 0 0 0 0 0 0 0 0 0
5748 255 -437.444 1786.062 1670.82 -436.273 1785.813 1669.992 1.171 -0.249 -0.828 5 23.4 -5 -16.6 1.197 1.456 23.9 29.1 102.0045 257.9955 -34.6687 0 0 0 0 0 0 0 0 0 0 0
5749 255 -429.389 1784.999 1667.704 -428.661 1784.912 1667.291 0.728 -0.087 -0.413 5 14.6 -1.7 -8.3 0.733 0.841 14.7 16.8 96.8148 263.1852 -29.3925 0 0 0 0 0 0 0 0 0 0 0
5750 255 -397.591 1785.302 1659.095 -397.164 1785.261 1657.871 0.427 -0.041 -1.224 5 8.5 -0.8 -24.5 0.429 1.297 8.6 25.9 95.4847 264.5153 -70.6864 0 0 0 0 0 0 0 0 0 0 0
5751 255 -414.523 1784.937 1661.51 -414.232 1785.184 1661.803 0.291 0.247 0.293 5 5.8 4.9 5.9 0.382 0.481 7.6 9.6 49.6755 310.3245 37.511 0 0 0 0 0 0 0 0 0 0 0
5752 255 -425.835 1783.268 1664.632 -425.238 1783.328 1664.989 0.597 0.06 0.357 5 11.9 1.2 7.1 0.6 0.698 12 14 84.2609 275.7391 30.7523 0 0 0 0 0 0 0 0 0 0 0
5753 255 -435.372 1780.768 1667.134 -434.177 1780.417 1666.402 1.195 -0.351 -0.732 5 23.9 -7 -14.6 1.245 1.445 24.9 28.9 106.3688 253.6312 -30.4438 0 0 0 0 0 0 0 0 0 0 0
5754 255 -391.272 1780.547 1653.257 -390.894 1780.654 1652.502 0.378 0.107 -0.755 5 7.6 2.1 -15.1 0.393 0.851 7.9 17 74.1948 285.8052 -62.5105 0 0 0 0 0 0 0 0 0 0 0
5755 255 -383.859 1780.753 1652.564 -383.648 1780.955 1652.461 0.211 0.202 -0.103 5 4.2 4 -2.1 0.292 0.31 5.8 6.2 46.2484 313.7516 -19.4233 0 0 0 0 0 0 0 0 0 0 0
5756 255 -421.073 1778.596 1660.836 -420.232 1778.5 1660.115 0.841 -0.096 -0.721 5 16.8 -1.9 -14.4 0.846 1.112 16.9 22.2 96.5121 263.4879 -40.4237 0 0 0 0 0 0 0 0 0 0 0
5757 255 -404.928 1779.232 1659.317 -404.419 1778.881 1656.742 0.509 -0.351 -2.575 5 10.2 -7 -51.5 0.618 2.648 12.4 53 124.5897 235.4103 -76.4982 0 0 0 0 0 0 0 0 0 0 0
5758 255 -417.424 1779.613 1659.505 -416.808 1779.634 1659.524 0.616 0.021 0.019 5 12.3 0.4 0.4 0.616 0.617 12.3 12.3 88.0475 271.9525 1.7657 0 0 0 0 0 0 0 0 0 0 0
5759 255 -433.013 1776.978 1663.92 -431.653 1776.614 1663.341 1.36 -0.364 -0.579 5 27.2 -7.3 -11.6 1.408 1.522 28.2 30.4 104.9838 255.0162 -22.3554 0 0 0 0 0 0 0 0 0 0 0
5760 255 -407.902 1777.188 1658.566 -407.077 1777.031 1655.849 0.825 -0.157 -2.717 5 16.5 -3.1 -54.3 0.84 2.844 16.8 56.9 100.7747 259.2253 -72.824 0 0 0 0 0 0 0 0 0 0 0
5761 255 -415.935 1775.399 1657.298 -414.942 1775.003 1656.616 0.993 -0.396 -0.682 5 19.9 -7.9 -13.6 1.069 1.268 21.4 25.4 111.7417 248.2583 -32.5359 0 0 0 0 0 0 0 0 0 0 0
5763 255 -428.975 1774.958 1661.707 -427.703 1774.636 1660.98 1.272 -0.322 -0.727 5 25.4 -6.4 -14.5 1.312 1.5 26.2 30 104.2057 255.7943 -28.9892 0 0 0 0 0 0 0 0 0 0 0
5764 255 -421.96 1774.011 1658.245 -420.667 1773.767 1658.632 1.293 -0.244 0.387 5 25.9 -4.9 7.7 1.316 1.372 26.3 27.4 100.6865 259.3135 16.3893 0 0 0 0 0 0 0 0 0 0 0
5766 255 -384.118 1773.012 1648.743 -383.553 1773.226 1648.629 0.565 0.214 -0.114 5 11.3 4.3 -2.3 0.604 0.615 12.1 12.3 69.2553 290.7447 -10.6854 0 0 0 0 0 0 0 0 0 0 0
5767 255 -438.129 1772.3 1664.764 -436.138 1771.702 1663.877 1.991 -0.598 -0.887 5 39.8 -12 -17.7 2.079 2.26 41.6 45.2 106.7177 253.2823 -23.1067 0 0 0 0 0 0 0 0 0 0 0
5768 255 -416.153 1771.623 1655.503 -414.568 1771.068 1654.108 1.585 -0.555 -1.395 5 31.7 -11.1 -27.9 1.679 2.183 33.6 43.7 109.2981 250.7019 -39.7155 0 0 0 0 0 0 0 0 0 0 0
5769 255 -382.709 1770.031 1646.793 -382.028 1770.342 1646.889 0.681 0.311 0.096 5 13.6 6.2 1.9 0.749 0.755 15 15.1 65.4547 294.5453 7.3072 0 0 0 0 0 0 0 0 0 0 0
5770 255 -412.259 1768.19 1652.933 -411.056 1767.093 1651.859 1.203 -1.097 -1.074 5 24.1 -21.9 -21.5 1.628 1.95 32.6 39 132.3613 227.6387 -33.4119 0 0 0 0 0 0 0 0 0 0 0
5771 255 -438.415 1767.442 1664.109 -436.511 1766.826 1662.848 1.904 -0.616 -1.261 5 38.1 -12.3 -25.2 2.001 2.365 40 47.3 107.9279 252.0721 -32.2163 0 0 0 0 0 0 0 0 0 0 0
5775 255 -431.042 1764.775 1661.564 -428.988 1763.739 1659.346 2.054 -1.036 -2.218 5 41.1 -20.7 -44.4 2.3 3.196 46 63.9 116.7655 243.2345 -43.9542 0 0 0 0 0 0 0 0 0 0 0
5777 255 -436.973 1763.866 1662.773 -435.015 1763.122 1661.45 1.958 -0.744 -1.323 5 39.2 -14.9 -26.5 2.095 2.477 41.9 49.5 110.8058 249.1942 -32.2776 0 0 0 0 0 0 0 0 0 0 0
5779 255 -415.96 1760.982 1652.316 -414.037 1760.578 1650.187 1.923 -0.404 -2.129 5 38.5 -8.1 -42.6 1.965 2.897 39.3 57.9 101.8646 258.1354 -47.2943 0 0 0 0 0 0 0 0 0 0 0
5781 255 -423.689 1758.86 1656.454 -421.377 1758.093 1654.52 2.312 -0.767 -1.934 5 46.2 -15.3 -38.7 2.436 3.11 48.7 62.2 108.3531 251.6469 -38.448 0 0 0 0 0 0 0 0 0 0 0
5782 255 -438.136 1756.902 1662.696 -436.039 1756.062 1661.376 2.097 -0.84 -1.32 5 41.9 -16.8 -26.4 2.259 2.616 45.2 52.3 111.8297 248.1703 -30.2992 0 0 0 0 0 0 0 0 0 0 0
5783 255 -432.963 1757.972 1661.366 -431 1756.872 1659.581 1.963 -1.1 -1.785 5 39.3 -22 -35.7 2.25 2.872 45 57.4 119.2648 240.7352 -38.4237 0 0 0 0 0 0 0 0 0 0 0
5786 255 -433.23 1749.902 1657.946 -431.602 1749.339 1656.96 1.628 -0.563 -0.986 5 32.6 -11.3 -19.7 1.723 1.985 34.5 39.7 109.0766 250.9234 -29.7864 0 0 0 0 0 0 0 0 0 0 0
5787 255 -405.306 1749.54 1646.247 -403.146 1748.488 1645.188 2.16 -1.052 -1.059 5 43.2 -21 -21.2 2.403 2.626 48.1 52.5 115.9678 244.0322 -23.7869 0 0 0 0 0 0 0 0 0 0 0
5788 255 -437.452 1747.876 1659.315 -435.5 1748.07 1657.345 1.952 0.194 -1.97 5 39 3.9 -39.4 1.962 2.78 39.2 55.6 84.3243 275.6757 -45.1222 0 0 0 0 0 0 0 0 0 0 0
5791 255 -418.618 1745.736 1652.359 -416.401 1744.803 1651.517 2.217 -0.933 -0.842 5 44.3 -18.7 -16.8 2.405 2.548 48.1 51 112.8233 247.1767 -19.293 0 0 0 0 0 0 0 0 0 0 0
5792 255 -409.846 1744.878 1649.335 -407.351 1743.953 1647.858 2.495 -0.925 -1.477 5 49.9 -18.5 -29.5 2.661 3.043 53.2 60.9 110.3418 249.6582 -29.0331 0 0 0 0 0 0 0 0 0 0 0
5793 255 -432.311 1744.166 1655.989 -431.013 1743.974 1652.931 1.298 -0.192 -3.058 5 26 -3.8 -61.2 1.312 3.328 26.2 66.6 98.4142 261.5858 -66.7768 0 0 0 0 0 0 0 0 0 0 0
5794 255 -423.617 1743.35 1653.184 -421.551 1742.798 1652.686 2.066 -0.552 -0.498 5 41.3 -11 -10 2.138 2.196 42.8 43.9 104.959 255.041 -13.1092 0 0 0 0 0 0 0 0 0 0 0
5795 255 -429.087 1742.572 1654.13 -427.443 1742.402 1652.891 1.644 -0.17 -1.239 5 32.9 -3.4 -24.8 1.653 2.066 33.1 41.3 95.9038 264.0962 -36.8571 0 0 0 0 0 0 0 0 0 0 0
5796 255 -439.094 1742.105 1656.759 -437.771 1742.337 1651.263 1.323 0.232 -5.496 5 26.5 4.6 -109.9 1.343 5.658 26.9 113.2 80.0538 279.9462 -76.2665 0 0 0 0 0 0 0 0 0 0 0
5798 255 -385.261 1740.67 1638.039 -383.11 1739.18 1637.342 2.151 -1.49 -0.697 5 43 -29.8 -13.9 2.617 2.708 52.3 54.2 124.7104 235.2896 -14.9156 0 0 0 0 0 0 0 0 0 0 0
5799 0 -371.583 1798.785 1659.516 -371.05 1798.614 1659.627 0.533 -0.171 0.111 5 10.7 -3.4 2.2 0.56 0.571 11.2 11.4 107.7876 252.2124 11.2162 0 0 0 0 0 0 0 0 0 0 0
5800 0 -361.682 1798.309 1658.135 -361.493 1798.457 1658.099 0.189 0.148 -0.036 5 3.8 3 -0.7 0.24 0.243 4.8 4.9 51.9366 308.0634 -8.5289 0 0 0 0 0 0 0 0 0 0 0
5801 0 -326.414 1797.863 1653.297 -326.023 1798.258 1654.664 0.391 0.395 1.367 5 7.8 7.9 27.3 0.556 1.476 11.1 29.5 44.7084 315.2916 67.8744 0 0 0 0 0 0 0 0 0 0 0
5802 0 -347.421 1797.91 1657.972 -347.129 1798.411 1659.305 0.292 0.501 1.333 5 5.8 10 26.7 0.58 1.454 11.6 29.1 30.2351 329.7649 66.4899 0 0 0 0 0 0 0 0 0 0 0
5803 0 -342.047 1796.441 1656.789 -341.667 1796.96 1658.529 0.38 0.519 1.74 5 7.6 10.4 34.8 0.643 1.855 12.9 37.1 36.2107 323.7893 69.7117 0 0 0 0 0 0 0 0 0 0 0
5804 0 -323.195 1796.879 1652.211 -322.867 1797.241 1652.536 0.328 0.362 0.325 5 6.6 7.2 6.5 0.488 0.587 9.8 11.7 42.179 317.821 33.6361 0 0 0 0 0 0 0 0 0 0 0
5805 0 -366.628 1795.852 1657.621 -366.425 1796.142 1658.234 0.203 0.29 0.613 5 4.1 5.8 12.3 0.354 0.708 7.1 14.2 34.992 325.008 59.9948 0 0 0 0 0 0 0 0 0 0 0
5806 0 -355.381 1796.016 1656.092 -355.012 1796.563 1658.966 0.369 0.547 2.874 5 7.4 10.9 57.5 0.66 2.949 13.2 59 34.0032 325.9968 77.0699 0 0 0 0 0 0 0 0 0 0 0
5807 0 -334.176 1795.891 1654.587 -333.753 1796.209 1655.143 0.423 0.318 0.556 5 8.5 6.4 11.1 0.529 0.768 10.6 15.4 53.0651 306.9349 46.4147 0 0 0 0 0 0 0 0 0 0 0
5808 0 -351.658 1794.642 1655.774 -351.198 1795.15 1660.065 0.46 0.508 4.291 5 9.2 10.2 85.8 0.685 4.345 13.7 86.9 42.1612 317.8388 80.9259 0 0 0 0 0 0 0 0 0 0 0
5809 0 -343.016 1791.643 1653.474 -342.472 1792.163 1657.206 0.544 0.52 3.732 5 10.9 10.4 74.6 0.753 3.807 15.1 76.1 46.2922 313.7078 78.5993 0 0 0 0 0 0 0 0 0 0 0
5812 0 -337.806 1789.269 1650.872 -337.627 1789.412 1652.192 0.179 0.143 1.32 5 3.6 2.9 26.4 0.229 1.34 4.6 26.8 51.3792 308.6208 80.1535 0 0 0 0 0 0 0 0 0 0 0
5813 0 -330.842 1789.841 1651.976 -330.754 1789.445 1650.802 0.088 -0.396 -1.174 5 1.8 -7.9 -23.5 0.406 1.242 8.1 24.8 167.4712 192.5288 -70.9381 0 0 0 0 0 0 0 0 0 0 0
5814 0 -362.737 1787.178 1653.29 -362.336 1787.312 1655.182 0.401 0.134 1.892 5 8 2.7 37.8 0.423 1.939 8.5 38.8 71.5222 288.4778 77.4033 0 0 0 0 0 0 0 0 0 0 0
5815 0 -330.427 1783.946 1648.597 -330.352 1783.403 1647.555 0.075 -0.543 -1.042 5 1.5 -10.9 -20.8 0.548 1.177 11 23.5 172.136 187.864 -62.2529 0 0 0 0 0 0 0 0 0 0 0
5816 255 -379.076 1782.801 1652.95 -378.919 1782.902 1653.338 0.157 0.101 0.388 5 3.1 2 7.8 0.187 0.431 3.7 8.6 57.2463 302.7537 64.306 0 0 0 0 0 0 0 0 0 0 0
5818 0 -353.629 1779.706 1649.797 -353.707 1779.029 1649.169 -0.078 -0.677 -0.628 5 -1.6 -13.5 -12.6 0.681 0.927 13.6 18.5 186.5723 173.4277 -42.6614 0 0 0 0 0 0 0 0 0 0 0
5819 0 -330.502 1779.828 1646.315 -330.624 1779.139 1645.855 -0.122 -0.689 -0.46 5 -2.4 -13.8 -9.2 0.7 0.837 14 16.7 190.0412 169.9588 -33.3212 0 0 0 0 0 0 0 0 0 0 0
5820 0 -350.211 1779.773 1649.418 -350.335 1779.183 1649.151 -0.124 -0.59 -0.267 5 -2.5 -11.8 -5.3 0.603 0.659 12.1 13.2 191.8691 168.1309 -23.887 0 0 0 0 0 0 0 0 0 0 0
5822 255 -378.363 1779.295 1652.388 -378.098 1779.222 1651.771 0.265 -0.073 -0.617 5 5.3 -1.5 -12.3 0.275 0.675 5.5 13.5 105.4014 254.5986 -65.9872 0 0 0 0 0 0 0 0 0 0 0
5823 255 -379.612 1775.345 1650.314 -379.3 1775.403 1649.582 0.312 0.058 -0.732 5 6.2 1.2 -14.6 0.317 0.798 6.3 16 79.4691 280.5309 -66.5617 0 0 0 0 0 0 0 0 0 0 0
5825 255 -363.523 1773.757 1647.042 -363.308 1773.187 1646.204 0.215 -0.57 -0.838 5 4.3 -11.4 -16.8 0.609 1.036 12.2 20.7 159.3339 200.6661 -53.984 0 0 0 0 0 0 0 0 0 0 0
5826 255 -358.302 1770.524 1645.411 -357.681 1770.485 1649.324 0.621 -0.039 3.913 5 12.4 -0.8 78.3 0.622 3.962 12.4 79.2 93.5936 266.4064 80.9648 0 0 0 0 0 0 0 0 0 0 0
5827 255 -366.356 1769.202 1646.94 -365.875 1768.545 1646.289 0.481 -0.657 -0.651 5 9.6 -13.1 -13 0.814 1.043 16.3 20.9 143.7916 216.2084 -38.6425 0 0 0 0 0 0 0 0 0 0 0
5828 255 -362.395 1768.974 1644.89 -361.658 1768.799 1646.925 0.737 -0.175 2.035 5 14.7 -3.5 40.7 0.757 2.171 15.1 43.4 103.3575 256.6425 69.5831 0 0 0 0 0 0 0 0 0 0 0
5832 255 -341.097 1765.244 1644.06 -340.028 1766.44 1654.232 1.069 1.196 10.172 5 21.4 23.9 203.4 1.604 10.298 32.1 206 41.7907 318.2093 81.0383 0 0 0 0 0 0 0 0 0 0 0
5835 255 -365.511 1762.593 1645.534 -364.713 1761.589 1646.356 0.798 -1.004 0.822 5 16 -20.1 16.4 1.283 1.523 25.7 30.5 141.5216 218.4784 32.6572 0 0 0 0 0 0 0 0 0 0 0
5836 255 -353.328 1760.953 1642.224 -351.924 1761.398 1649.947 1.404 0.445 7.723 5 28.1 8.9 154.5 1.473 7.862 29.5 157.2 72.4139 287.5861 79.2029 0 0 0 0 0 0 0 0 0 0 0
5837 0 -335.512 1761.187 1632.365 -334.215 1763.711 1650.534 1.297 2.524 18.169 5 25.9 50.5 363.4 2.838 18.389 56.8 367.8 27.1971 332.8029 81.1229 0 0 0 0 0 0 0 0 0 0 0
5838 255 -342.362 1760.489 1636.549 -340.998 1762.078 1651.258 1.364 1.589 14.709 5 27.3 31.8 294.2 2.094 14.857 41.9 297.1 40.6428 319.3572 81.8972 0 0 0 0 0 0 0 0 0 0 0
5839 0 -330.737 1759.229 1636.824 -330.334 1760.442 1641.621 0.403 1.213 4.797 5 8.1 24.3 95.9 1.278 4.964 25.6 99.3 18.3782 341.6218 75.0798 0 0 0 0 0 0 0 0 0 0 0
5843 255 -336.813 1757.233 1632.401 -336.029 1758.377 1642.022 0.784 1.144 9.621 5 15.7 22.9 192.4 1.387 9.72 27.7 194.4 34.4234 325.5766 81.7973 0 0 0 0 0 0 0 0 0 0 0
5845 0 -327.434 1755.41 1636.772 -326.93 1756.139 1642.746 0.504 0.729 5.974 5 10.1 14.6 119.5 0.886 6.039 17.7 120.8 34.6584 325.3416 81.5616 0 0 0 0 0 0 0 0 0 0 0
5847 255 -345.923 1753.963 1633.797 -345.699 1754.461 1633.553 0.224 0.498 -0.244 5 4.5 10 -4.9 0.546 0.598 10.9 12 24.2182 335.7818 -24.0769 0 0 0 0 0 0 0 0 0 0 0
5849 255 -337.6 1753.295 1632.568 -337.243 1752.978 1635.012 0.357 -0.317 2.444 5 7.1 -6.3 48.9 0.477 2.49 9.5 49.8 131.6036 228.3964 78.9466 0 0 0 0 0 0 0 0 0 0 0
5851 255 -341.776 1749.68 1632.009 -341.097 1748.901 1634.732 0.679 -0.779 2.723 5 13.6 -15.6 54.5 1.033 2.912 20.7 58.2 138.9236 221.0764 69.2181 0 0 0 0 0 0 0 0 0 0 0
5852 0 -319.272 1751.315 1638.847 -318.874 1751.455 1640.473 0.398 0.14 1.626 5 8 2.8 32.5 0.422 1.68 8.4 33.6 70.6202 289.3798 75.454 0 0 0 0 0 0 0 0 0 0 0
5855 255 -338.375 1748 1630.526 -338.067 1747.211 1631.439 0.308 -0.789 0.913 5 6.2 -15.8 18.3 0.847 1.245 16.9 24.9 158.6759 201.3241 47.1481 0 0 0 0 0 0 0 0 0 0 0
5858 255 -323.181 1744.738 1630.341 -323.555 1744.681 1630.206 -0.374 -0.057 -0.135 5 -7.5 -1.1 -2.7 0.378 0.402 7.6 8 261.3344 98.6656 -19.6385 0 0 0 0 0 0 0 0 0 0 0
5861 0 -269.132 1800.131 1636.043 -268.729 1799.701 1635.12 0.403 -0.43 -0.923 5 8.1 -8.6 -18.5 0.589 1.095 11.8 21.9 136.8565 223.1435 -57.442 0 0 0 0 0 0 0 0 0 0 0
5862 0 -276.608 1797.765 1641.381 -276.17 1797.497 1642.485 0.438 -0.268 1.104 5 8.8 -5.4 22.1 0.513 1.218 10.3 24.4 121.4613 238.5387 65.0562 0 0 0 0 0 0 0 0 0 0 0
5863 0 -293.382 1795.863 1644.742 -293.155 1795.999 1646.043 0.227 0.136 1.301 5 4.5 2.7 26 0.265 1.328 5.3 26.6 59.0734 300.9266 78.5029 0 0 0 0 0 0 0 0 0 0 0
5864 0 -317.95 1795.185 1649.917 -317.618 1795.73 1650.377 0.332 0.545 0.46 5 6.6 10.9 9.2 0.638 0.787 12.8 15.7 31.3487 328.6513 35.7849 0 0 0 0 0 0 0 0 0 0 0
5865 0 -289.863 1795.653 1646.128 -289.518 1795.724 1647.236 0.345 0.071 1.108 5 6.9 1.4 22.2 0.352 1.163 7 23.3 78.3711 281.6289 72.3647 0 0 0 0 0 0 0 0 0 0 0
5866 0 -272.629 1795.981 1639.831 -272.175 1795.849 1641.844 0.454 -0.132 2.013 5 9.1 -2.6 40.3 0.473 2.068 9.5 41.4 106.2117 253.7883 76.7823 0 0 0 0 0 0 0 0 0 0 0
5867 0 -297.927 1794.126 1644.064 -297.851 1794.237 1643.725 0.076 0.111 -0.339 5 1.5 2.2 -6.8 0.135 0.365 2.7 7.3 34.3988 325.6012 -68.3554 0 0 0 0 0 0 0 0 0 0 0
5868 0 -264.914 1795.252 1636.515 -264.259 1794.776 1638.423 0.655 -0.476 1.908 5 13.1 -9.5 38.2 0.81 2.073 16.2 41.5 126.0066 233.9934 67.0052 0 0 0 0 0 0 0 0 0 0 0
5869 0 -286.882 1794.011 1643.669 -286.55 1794.275 1645.78 0.332 0.264 2.111 5 6.6 5.3 42.2 0.424 2.153 8.5 43.1 51.509 308.491 78.6387 0 0 0 0 0 0 0 0 0 0 0
5870 0 -259.882 1794.184 1630.129 -259.413 1793.808 1631.037 0.469 -0.376 0.908 5 9.4 -7.5 18.2 0.601 1.089 12 21.8 128.7194 231.2806 56.4947 0 0 0 0 0 0 0 0 0 0 0
5871 0 -291.541 1793.017 1643.885 -291.185 1793.228 1645.644 0.356 0.211 1.759 5 7.1 4.2 35.2 0.414 1.807 8.3 36.1 59.3449 300.6551 76.761 0 0 0 0 0 0 0 0 0 0 0
5872 0 -281.594 1792.084 1641.753 -280.962 1792.115 1643.427 0.632 0.031 1.674 5 12.6 0.6 33.5 0.633 1.79 12.7 35.8 87.1919 272.8081 69.2938 0 0 0 0 0 0 0 0 0 0 0
5873 0 -317.997 1790.754 1647.966 -317.731 1790.928 1647.806 0.266 0.174 -0.16 5 5.3 3.5 -3.2 0.318 0.356 6.4 7.1 56.8099 303.1901 -26.7195 0 0 0 0 0 0 0 0 0 0 0
